card_id,kiosk_name,churn_proba,predicted_churn,risk_level,cnt_m0,n_cats_m0,activated_m0
CARD-15923,REGION-041,0.0,0,LOW,7,3,1
CARD-15924,REGION-068,0.6580176562386194,1,HIGH,0,0,0
CARD-15925,REGION-018,0.8203187978014564,1,CRITICAL,0,0,0
CARD-15926,REGION-005,0.6580176562386194,1,HIGH,0,0,0
CARD-15927,REGION-039,0.3364805534969446,0,MEDIUM,2,1,1
CARD-15928,REGION-059,0.8203187978014564,1,CRITICAL,0,0,0
CARD-15929,REGION-075,0.0,0,LOW,7,2,1
CARD-15930,REGION-069,0.46896219892366514,1,MEDIUM,4,2,1
CARD-15931,REGION-031,0.20811607345273264,0,LOW,2,1,1
CARD-15932,REGION-040,0.8203187978014564,1,CRITICAL,0,0,0
CARD-15933,REGION-059,0.6580176562386194,1,HIGH,0,0,0
CARD-15934,REGION-022,0.9279598796474744,1,CRITICAL,0,0,0
CARD-15935,REGION-049,0.8203187978014564,1,CRITICAL,0,0,0
CARD-15936,REGION-016,0.0,0,LOW,8,4,1
CARD-15937,REGION-059,0.6580176562386194,1,HIGH,0,0,0
CARD-15938,REGION-054,0.6580176562386194,1,HIGH,0,0,0
CARD-15939,REGION-055,0.6580176562386194,1,HIGH,0,0,0
CARD-15940,REGION-016,0.3364805534969446,0,MEDIUM,4,2,1
CARD-15941,REGION-030,0.6580176562386194,1,HIGH,0,0,0
CARD-15942,REGION-032,0.0,0,LOW,31,2,1
CARD-15943,REGION-070,0.6580176562386194,1,HIGH,0,0,0
CARD-15944,REGION-017,0.0,0,LOW,35,3,1
CARD-15945,REGION-004,0.3364805534969446,0,MEDIUM,3,1,1
CARD-15946,REGION-009,0.3185024050646761,0,MEDIUM,4,2,1
CARD-15947,REGION-027,0.6580176562386194,1,HIGH,0,0,0
CARD-15948,REGION-003,0.0,0,LOW,5,2,1
CARD-15949,REGION-020,0.0,0,LOW,38,5,1
CARD-15950,REGION-049,0.8203187978014564,1,CRITICAL,0,0,0
CARD-15951,REGION-059,0.3364805534969446,0,MEDIUM,3,1,1
CARD-15952,REGION-046,0.4845185075321558,1,MEDIUM,2,1,1
CARD-15953,REGION-018,0.4845185075321558,1,MEDIUM,4,2,1
CARD-15954,REGION-033,0.4845185075321558,1,MEDIUM,3,1,1
CARD-15955,REGION-022,0.0,0,LOW,12,3,1
CARD-15956,REGION-046,0.6580176562386194,1,HIGH,0,0,0
CARD-15957,REGION-003,0.8203187978014564,1,CRITICAL,0,0,0
CARD-15958,REGION-019,0.8203187978014564,1,CRITICAL,0,0,0
CARD-15959,REGION-037,0.8203187978014564,1,CRITICAL,0,0,0
CARD-15960,REGION-027,0.9279598796474744,1,CRITICAL,0,0,0
CARD-15961,REGION-067,0.6580176562386194,1,HIGH,0,0,0
CARD-15962,REGION-016,0.8203187978014564,1,CRITICAL,0,0,0
CARD-15963,REGION-012,0.4845185075321558,1,MEDIUM,2,1,1
CARD-15964,REGION-002,0.8203187978014564,1,CRITICAL,0,0,0
CARD-15965,REGION-035,0.0,0,LOW,21,2,1
CARD-15966,REGION-007,0.0,0,LOW,18,2,1
CARD-15967,REGION-011,0.0,0,LOW,8,2,1
CARD-15968,REGION-058,0.3364805534969446,0,MEDIUM,2,1,1
CARD-15969,REGION-071,0.8203187978014564,1,CRITICAL,0,0,0
CARD-15970,REGION-046,0.9279598796474744,1,CRITICAL,0,0,0
CARD-15971,REGION-009,0.6580176562386194,1,HIGH,0,0,0
CARD-15972,REGION-058,0.3364805534969446,0,MEDIUM,2,1,1
CARD-15973,REGION-046,0.6580176562386194,1,HIGH,0,0,0
CARD-15974,REGION-046,0.6580176562386194,1,HIGH,0,0,0
CARD-15975,REGION-004,0.6580176562386194,1,HIGH,0,0,0
CARD-15976,REGION-003,0.8203187978014564,1,CRITICAL,0,0,0
CARD-15977,REGION-032,0.0,0,LOW,8,2,1
CARD-15978,REGION-032,0.6580176562386194,1,HIGH,0,0,0
CARD-15979,REGION-053,0.8203187978014564,1,CRITICAL,0,0,0
CARD-15980,REGION-060,0.6580176562386194,1,HIGH,0,0,0
CARD-15981,REGION-013,0.6580176562386194,1,HIGH,0,0,0
CARD-15982,REGION-014,0.0,0,LOW,7,2,1
CARD-15983,REGION-068,0.8203187978014564,1,CRITICAL,0,0,0
CARD-15984,REGION-055,0.3364805534969446,0,MEDIUM,2,1,1
CARD-15985,REGION-032,0.0,0,LOW,5,1,1
CARD-15986,REGION-009,0.0,0,LOW,6,1,1
CARD-15987,REGION-036,0.0,0,LOW,18,1,1
CARD-15988,REGION-049,0.6580176562386194,1,HIGH,0,0,0
CARD-15989,REGION-059,0.0,0,LOW,5,2,1
CARD-15990,REGION-009,0.8203187978014564,1,CRITICAL,0,0,0
CARD-15991,REGION-030,0.3364805534969446,0,MEDIUM,2,1,1
CARD-15992,REGION-003,0.6580176562386194,1,HIGH,0,0,0
CARD-15993,REGION-016,0.8203187978014564,1,CRITICAL,0,0,0
CARD-15994,REGION-017,0.0,0,LOW,68,4,1
CARD-15995,REGION-049,0.6580176562386194,1,HIGH,0,0,0
CARD-15996,REGION-025,0.8203187978014564,1,CRITICAL,0,0,0
CARD-15997,REGION-059,0.3364805534969446,0,MEDIUM,3,1,1
CARD-15998,REGION-055,0.0,0,LOW,8,1,1
CARD-15999,REGION-030,0.4845185075321558,1,MEDIUM,2,1,1
CARD-16000,REGION-009,0.6580176562386194,1,HIGH,0,0,0
CARD-16001,REGION-019,0.0,0,LOW,10,1,1
CARD-16002,REGION-004,0.0,0,LOW,27,3,1
CARD-16003,REGION-069,0.0,0,LOW,18,5,1
CARD-16004,REGION-018,0.8203187978014564,1,CRITICAL,0,0,0
CARD-16005,REGION-049,0.9279598796474744,1,CRITICAL,0,0,0
CARD-16006,REGION-059,0.6580176562386194,1,HIGH,0,0,0
CARD-16007,REGION-030,0.5431389654249147,1,HIGH,0,0,0
CARD-16008,REGION-003,0.4845185075321558,1,MEDIUM,2,1,1
CARD-16009,REGION-004,0.8203187978014564,1,CRITICAL,0,0,0
CARD-16010,REGION-039,0.0,0,LOW,8,2,1
CARD-16011,REGION-003,0.9279598796474744,1,CRITICAL,0,0,0
CARD-16012,REGION-046,0.6580176562386194,1,HIGH,0,0,0
CARD-16013,REGION-051,0.3364805534969446,0,MEDIUM,2,1,1
CARD-16014,REGION-003,0.5537076870825302,1,HIGH,0,0,0
CARD-16015,REGION-014,0.8203187978014564,1,CRITICAL,0,0,0
CARD-16016,REGION-046,0.5805097899705248,1,HIGH,3,1,1
CARD-16017,REGION-007,0.0,0,LOW,6,3,1
CARD-16018,REGION-018,0.0,0,LOW,5,2,1
CARD-16019,REGION-046,0.8203187978014564,1,CRITICAL,0,0,0
CARD-16020,REGION-030,0.3185024050646761,0,MEDIUM,4,2,1
CARD-16021,REGION-008,0.5805097899705248,1,HIGH,4,2,1
CARD-16022,REGION-063,0.0,0,LOW,11,1,1
CARD-16023,REGION-057,0.6580176562386194,1,HIGH,0,0,0
CARD-16024,REGION-032,0.8203187978014564,1,CRITICAL,0,0,0
CARD-16025,REGION-064,0.0,0,LOW,9,2,1
CARD-16026,REGION-023,0.6580176562386194,1,HIGH,0,0,0
CARD-16027,REGION-027,0.6580176562386194,1,HIGH,0,0,0
CARD-16028,REGION-009,0.8203187978014564,1,CRITICAL,0,0,0
CARD-16029,REGION-046,0.5805097899705248,1,HIGH,3,1,1
CARD-16030,REGION-004,0.5537076870825302,1,HIGH,0,0,0
CARD-16031,REGION-023,0.6580176562386194,1,HIGH,0,0,0
CARD-16032,REGION-032,0.0,0,LOW,37,3,1
CARD-16033,REGION-071,0.0,0,LOW,19,1,1
CARD-16034,REGION-046,0.8203187978014564,1,CRITICAL,0,0,0
CARD-16035,REGION-018,0.6580176562386194,1,HIGH,0,0,0
CARD-16036,REGION-071,0.0,0,LOW,19,2,1
CARD-16037,REGION-049,0.3364805534969446,0,MEDIUM,2,1,1
CARD-16038,REGION-075,0.3364805534969446,0,MEDIUM,2,1,1
CARD-16039,REGION-004,0.8203187978014564,1,CRITICAL,0,0,0
CARD-16040,REGION-064,0.4845185075321558,1,MEDIUM,4,2,1
CARD-16041,REGION-011,0.0,0,LOW,5,1,1
CARD-16042,REGION-010,0.6580176562386194,1,HIGH,0,0,0
CARD-16043,REGION-025,0.0,0,LOW,5,2,1
CARD-16044,REGION-018,0.8203187978014564,1,CRITICAL,0,0,0
CARD-16045,REGION-003,0.3364805534969446,0,MEDIUM,2,1,1
CARD-16046,REGION-016,0.3239750095256527,0,MEDIUM,0,0,0
CARD-16047,REGION-009,0.4845185075321558,1,MEDIUM,2,1,1
CARD-16048,REGION-050,0.6580176562386194,1,HIGH,0,0,0
CARD-16049,REGION-014,0.8203187978014564,1,CRITICAL,0,0,0
CARD-16050,REGION-008,0.4845185075321558,1,MEDIUM,4,2,1
CARD-16051,REGION-027,0.5431389654249147,1,HIGH,0,0,0
CARD-16052,REGION-059,0.9279598796474744,1,CRITICAL,0,0,0
CARD-16053,REGION-027,0.6580176562386194,1,HIGH,0,0,0
CARD-16054,REGION-009,0.20811607345273264,0,LOW,2,1,1
CARD-16055,REGION-069,0.0,0,LOW,5,2,1
CARD-16056,REGION-032,0.0,0,LOW,5,2,1
CARD-16057,REGION-005,0.6580176562386194,1,HIGH,0,0,0
CARD-16058,REGION-007,0.0,0,LOW,8,2,1
CARD-16059,REGION-003,0.3364805534969446,0,MEDIUM,4,2,1
CARD-16060,REGION-019,0.8203187978014564,1,CRITICAL,0,0,0
CARD-16061,REGION-018,0.8203187978014564,1,CRITICAL,0,0,0
CARD-16062,REGION-028,0.0,0,LOW,19,4,1
CARD-16063,REGION-032,0.0,0,LOW,10,2,1
CARD-16064,REGION-015,0.5805097899705248,1,HIGH,2,1,1
CARD-16065,REGION-031,0.0,0,LOW,7,2,1
CARD-16066,REGION-023,0.0,0,LOW,5,1,1
CARD-16067,REGION-046,0.3364805534969446,0,MEDIUM,2,1,1
CARD-16068,REGION-046,0.4845185075321558,1,MEDIUM,2,1,1
CARD-16069,REGION-018,0.0,0,LOW,5,2,1
CARD-16070,REGION-007,0.8203187978014564,1,CRITICAL,0,0,0
CARD-16071,REGION-057,0.9279598796474744,1,CRITICAL,0,0,0
CARD-16072,REGION-024,0.0,0,LOW,6,3,1
CARD-16073,REGION-003,0.8203187978014564,1,CRITICAL,0,0,0
CARD-16074,REGION-003,0.0,0,LOW,11,1,1
CARD-16075,REGION-003,0.327900395620486,0,MEDIUM,2,1,1
CARD-16076,REGION-057,0.0,0,LOW,19,1,1
CARD-16077,REGION-054,0.4845185075321558,1,MEDIUM,2,1,1
CARD-16078,REGION-003,0.6580176562386194,1,HIGH,0,0,0
CARD-16079,REGION-057,0.0,0,LOW,18,2,1
CARD-16080,REGION-011,0.0,0,LOW,12,3,1
CARD-16081,REGION-046,0.8203187978014564,1,CRITICAL,0,0,0
CARD-16082,REGION-027,0.49828139689988526,1,MEDIUM,0,0,0
CARD-16083,REGION-027,0.6580176562386194,1,HIGH,0,0,0
CARD-16084,REGION-018,0.4845185075321558,1,MEDIUM,4,2,1
CARD-16085,REGION-018,0.8203187978014564,1,CRITICAL,0,0,0
CARD-16086,REGION-004,0.6580176562386194,1,HIGH,0,0,0
CARD-16087,REGION-032,0.6580176562386194,1,HIGH,0,0,0
CARD-16088,REGION-046,0.8203187978014564,1,CRITICAL,0,0,0
CARD-16089,REGION-034,0.0,0,LOW,107,5,1
CARD-16090,REGION-046,0.8203187978014564,1,CRITICAL,0,0,0
CARD-16091,REGION-019,0.8203187978014564,1,CRITICAL,0,0,0
CARD-16092,REGION-002,0.8203187978014564,1,CRITICAL,0,0,0
CARD-16093,REGION-005,0.5805097899705248,1,HIGH,2,1,1
CARD-16094,REGION-032,0.6580176562386194,1,HIGH,0,0,0
CARD-16095,REGION-009,0.0,0,LOW,8,2,1
CARD-16096,REGION-029,0.0,0,LOW,25,3,1
CARD-16097,REGION-069,0.3239750095256527,0,MEDIUM,0,0,0
CARD-16098,REGION-053,0.8203187978014564,1,CRITICAL,0,0,0
CARD-16099,REGION-019,0.0,0,LOW,15,2,1
CARD-16100,REGION-021,0.46896219892366514,1,MEDIUM,2,1,1
CARD-16101,REGION-035,0.6580176562386194,1,HIGH,0,0,0
CARD-16102,REGION-059,0.0,0,LOW,14,1,1
CARD-16103,REGION-036,0.3364805534969446,0,MEDIUM,2,1,1
CARD-16104,REGION-061,0.6580176562386194,1,HIGH,0,0,0
CARD-16105,REGION-065,0.0,0,LOW,64,5,1
CARD-16106,REGION-042,0.49828139689988526,1,MEDIUM,0,0,0
CARD-16107,REGION-061,0.3364805534969446,0,MEDIUM,2,1,1
CARD-16108,REGION-021,0.0,0,LOW,5,2,1
CARD-16109,REGION-063,0.0,0,LOW,24,2,1
CARD-16110,REGION-054,0.0,0,LOW,13,2,1
CARD-16111,REGION-046,0.9279598796474744,1,CRITICAL,0,0,0
CARD-16112,REGION-075,0.0,0,LOW,13,2,1
CARD-16113,REGION-046,0.8203187978014564,1,CRITICAL,0,0,0
CARD-16114,REGION-032,0.4845185075321558,1,MEDIUM,4,2,1
CARD-16115,REGION-010,0.5805097899705248,1,HIGH,2,1,1
CARD-16116,REGION-009,0.4845185075321558,1,MEDIUM,4,2,1
CARD-16117,REGION-009,0.9279598796474744,1,CRITICAL,0,0,0
CARD-16118,REGION-009,0.8203187978014564,1,CRITICAL,0,0,0
CARD-16119,REGION-009,0.8203187978014564,1,CRITICAL,0,0,0
CARD-16120,REGION-018,0.327900395620486,0,MEDIUM,2,1,1
CARD-16121,REGION-013,0.0,0,LOW,159,8,1
CARD-16122,REGION-063,0.8203187978014564,1,CRITICAL,0,0,0
CARD-16123,REGION-059,0.5431389654249147,1,HIGH,0,0,0
CARD-16124,REGION-050,0.8203187978014564,1,CRITICAL,0,0,0
CARD-16125,REGION-054,0.0,0,LOW,32,5,1
CARD-16126,REGION-074,0.3364805534969446,0,MEDIUM,2,1,1
CARD-16127,REGION-066,0.0,0,LOW,17,3,1
CARD-16128,REGION-059,0.8203187978014564,1,CRITICAL,0,0,0
CARD-16129,REGION-006,0.9279598796474744,1,CRITICAL,0,0,0
CARD-16130,REGION-020,0.5537076870825302,1,HIGH,0,0,0
CARD-16131,REGION-072,0.8203187978014564,1,CRITICAL,0,0,0
CARD-16132,REGION-007,0.8203187978014564,1,CRITICAL,0,0,0
CARD-16133,REGION-046,0.6580176562386194,1,HIGH,0,0,0
CARD-16134,REGION-024,0.0,0,LOW,20,2,1
CARD-16135,REGION-041,0.3364805534969446,0,MEDIUM,2,1,1
CARD-16136,REGION-031,0.3364805534969446,0,MEDIUM,4,2,1
CARD-16137,REGION-009,0.46896219892366514,1,MEDIUM,2,1,1
CARD-16138,REGION-059,0.8203187978014564,1,CRITICAL,0,0,0
CARD-16139,REGION-009,0.0,0,LOW,11,4,1
CARD-16140,REGION-032,0.0,0,LOW,5,2,1
CARD-16141,REGION-009,0.3364805534969446,0,MEDIUM,3,1,1
CARD-16142,REGION-046,0.8203187978014564,1,CRITICAL,0,0,0
CARD-16143,REGION-016,0.8203187978014564,1,CRITICAL,0,0,0
CARD-16144,REGION-075,0.9279598796474744,1,CRITICAL,0,0,0
CARD-16145,REGION-009,0.0,0,LOW,8,1,1
CARD-16146,REGION-045,0.0,0,LOW,8,2,1
CARD-16147,REGION-032,0.3364805534969446,0,MEDIUM,3,1,1
CARD-16148,REGION-009,0.8203187978014564,1,CRITICAL,0,0,0
CARD-16149,REGION-013,0.8203187978014564,1,CRITICAL,0,0,0
CARD-16150,REGION-049,0.8203187978014564,1,CRITICAL,0,0,0
CARD-16151,REGION-075,0.0,0,LOW,11,2,1
CARD-16152,REGION-015,0.3239750095256527,0,MEDIUM,0,0,0
CARD-16153,REGION-067,0.846172477953077,1,CRITICAL,0,0,0
CARD-16154,REGION-019,0.6580176562386194,1,HIGH,0,0,0
CARD-16155,REGION-063,0.6580176562386194,1,HIGH,0,0,0
CARD-16156,REGION-039,0.4845185075321558,1,MEDIUM,4,2,1
CARD-16157,REGION-048,0.6580176562386194,1,HIGH,0,0,0
CARD-16158,REGION-069,0.20811607345273264,0,LOW,2,1,1
CARD-16159,REGION-009,0.0,0,LOW,5,2,1
CARD-16160,REGION-046,0.8203187978014564,1,CRITICAL,0,0,0
CARD-16161,REGION-009,0.6580176562386194,1,HIGH,0,0,0
CARD-16162,REGION-033,0.8203187978014564,1,CRITICAL,0,0,0
CARD-16163,REGION-013,0.8203187978014564,1,CRITICAL,0,0,0
CARD-16164,REGION-063,0.0,0,LOW,16,4,1
CARD-16165,REGION-003,0.3364805534969446,0,MEDIUM,2,1,1
CARD-16166,REGION-042,0.0,0,LOW,85,4,1
CARD-16167,REGION-059,0.5805097899705248,1,HIGH,2,1,1
CARD-16168,REGION-069,0.0,0,LOW,6,1,1
CARD-16169,REGION-034,0.8203187978014564,1,CRITICAL,0,0,0
CARD-16170,REGION-046,0.8203187978014564,1,CRITICAL,0,0,0
CARD-16171,REGION-018,0.8203187978014564,1,CRITICAL,0,0,0
CARD-16172,REGION-016,0.6580176562386194,1,HIGH,0,0,0
CARD-16173,REGION-028,0.8203187978014564,1,CRITICAL,0,0,0
CARD-16174,REGION-050,0.0,0,LOW,32,2,1
CARD-16175,REGION-032,0.0,0,LOW,8,1,1
CARD-16176,REGION-046,0.6580176562386194,1,HIGH,0,0,0
CARD-16177,REGION-008,0.8203187978014564,1,CRITICAL,0,0,0
CARD-16178,REGION-046,0.5805097899705248,1,HIGH,3,1,1
CARD-16179,REGION-032,0.4845185075321558,1,MEDIUM,3,1,1
CARD-16180,REGION-015,0.6580176562386194,1,HIGH,0,0,0
CARD-16181,REGION-046,0.8203187978014564,1,CRITICAL,0,0,0
CARD-16182,REGION-046,0.0,0,LOW,20,2,1
CARD-16183,REGION-065,0.0,0,LOW,11,4,1
CARD-16184,REGION-003,0.6580176562386194,1,HIGH,0,0,0
CARD-16185,REGION-051,0.6580176562386194,1,HIGH,0,0,0
CARD-16186,REGION-027,0.0,0,LOW,12,2,1
CARD-16187,REGION-057,0.20811607345273264,0,LOW,2,1,1
CARD-16188,REGION-064,0.9279598796474744,1,CRITICAL,0,0,0
CARD-16189,REGION-009,0.0,0,LOW,5,2,1
CARD-16190,REGION-018,0.8203187978014564,1,CRITICAL,0,0,0
CARD-16191,REGION-032,0.0,0,LOW,41,5,1
CARD-16192,REGION-070,0.6580176562386194,1,HIGH,0,0,0
CARD-16193,REGION-051,0.0,0,LOW,7,2,1
CARD-16194,REGION-011,0.6580176562386194,1,HIGH,0,0,0
CARD-16195,REGION-003,0.3364805534969446,0,MEDIUM,3,1,1
CARD-16196,REGION-046,0.5805097899705248,1,HIGH,2,1,1
CARD-16197,REGION-015,0.6580176562386194,1,HIGH,0,0,0
CARD-16198,REGION-027,0.8203187978014564,1,CRITICAL,0,0,0
CARD-16199,REGION-046,0.6580176562386194,1,HIGH,0,0,0
CARD-16200,REGION-032,0.846172477953077,1,CRITICAL,0,0,0
CARD-16201,REGION-046,0.0,0,LOW,6,3,1
CARD-16202,REGION-013,0.0,0,LOW,19,2,1
CARD-16203,REGION-004,0.6580176562386194,1,HIGH,0,0,0
CARD-16204,REGION-009,0.9279598796474744,1,CRITICAL,0,0,0
CARD-16205,REGION-045,0.20811607345273264,0,LOW,2,1,1
CARD-16206,REGION-065,0.46896219892366514,1,MEDIUM,2,1,1
CARD-16207,REGION-074,0.4845185075321558,1,MEDIUM,4,2,1
CARD-16208,REGION-069,0.20811607345273264,0,LOW,4,2,1
CARD-16209,REGION-070,0.0,0,LOW,6,2,1
CARD-16210,REGION-016,0.8203187978014564,1,CRITICAL,0,0,0
CARD-16211,REGION-017,0.8203187978014564,1,CRITICAL,0,0,0
CARD-16212,REGION-063,0.0,0,LOW,5,1,1
CARD-16213,REGION-068,0.8203187978014564,1,CRITICAL,0,0,0
CARD-16214,REGION-055,0.0,0,LOW,8,1,1
CARD-16215,REGION-055,0.6580176562386194,1,HIGH,0,0,0
CARD-16216,REGION-046,0.8203187978014564,1,CRITICAL,0,0,0
CARD-16217,REGION-018,0.8203187978014564,1,CRITICAL,0,0,0
CARD-16218,REGION-053,0.5431389654249147,1,HIGH,0,0,0
CARD-16219,REGION-058,0.0,0,LOW,14,1,1
CARD-16220,REGION-069,0.0,0,LOW,11,1,1
CARD-16221,REGION-023,0.9279598796474744,1,CRITICAL,0,0,0
CARD-16222,REGION-009,0.20811607345273264,0,LOW,2,1,1
CARD-16223,REGION-045,0.8203187978014564,1,CRITICAL,0,0,0
CARD-16224,REGION-018,0.0,0,LOW,8,2,1
CARD-16225,REGION-032,0.8203187978014564,1,CRITICAL,0,0,0
CARD-16226,REGION-057,0.6580176562386194,1,HIGH,0,0,0
CARD-16227,REGION-023,0.8203187978014564,1,CRITICAL,0,0,0
CARD-16228,REGION-019,0.8203187978014564,1,CRITICAL,0,0,0
CARD-16229,REGION-009,0.6580176562386194,1,HIGH,0,0,0
CARD-16230,REGION-007,0.6580176562386194,1,HIGH,0,0,0
CARD-16231,REGION-022,0.8203187978014564,1,CRITICAL,0,0,0
CARD-16232,REGION-046,0.20811607345273264,0,LOW,2,1,1
CARD-16233,REGION-018,0.6580176562386194,1,HIGH,0,0,0
CARD-16234,REGION-052,0.6580176562386194,1,HIGH,0,0,0
CARD-16235,REGION-007,0.6580176562386194,1,HIGH,0,0,0
CARD-16236,REGION-017,0.0,0,LOW,13,1,1
CARD-16237,REGION-013,0.0,0,LOW,5,1,1
CARD-16238,REGION-068,0.6580176562386194,1,HIGH,0,0,0
CARD-16239,REGION-071,0.8203187978014564,1,CRITICAL,0,0,0
CARD-16240,REGION-027,0.0,0,LOW,10,2,1
CARD-16241,REGION-048,0.3364805534969446,0,MEDIUM,2,1,1
CARD-16242,REGION-027,0.5805097899705248,1,HIGH,2,1,1
CARD-16243,REGION-011,0.5431389654249147,1,HIGH,0,0,0
CARD-16244,REGION-069,0.3364805534969446,0,MEDIUM,3,1,1
CARD-16245,REGION-003,0.6580176562386194,1,HIGH,0,0,0
CARD-16246,REGION-012,0.0,0,LOW,40,6,1
CARD-16247,REGION-009,0.9279598796474744,1,CRITICAL,0,0,0
CARD-16248,REGION-046,0.46896219892366514,1,MEDIUM,3,1,1
CARD-16249,REGION-040,0.5431389654249147,1,HIGH,0,0,0
CARD-16250,REGION-017,0.3364805534969446,0,MEDIUM,2,1,1
CARD-16251,REGION-059,0.3364805534969446,0,MEDIUM,2,1,1
CARD-16252,REGION-002,0.6580176562386194,1,HIGH,0,0,0
CARD-16253,REGION-011,0.6580176562386194,1,HIGH,0,0,0
CARD-16254,REGION-004,0.0,0,LOW,5,2,1
CARD-16255,REGION-045,0.8203187978014564,1,CRITICAL,0,0,0
CARD-16256,REGION-018,0.8203187978014564,1,CRITICAL,0,0,0
CARD-16257,REGION-003,0.0,0,LOW,33,4,1
CARD-16258,REGION-027,0.0,0,LOW,69,5,1
CARD-16259,REGION-025,0.0,0,LOW,21,3,1
CARD-16260,REGION-003,0.0,0,LOW,6,1,1
CARD-16261,REGION-020,0.6580176562386194,1,HIGH,0,0,0
CARD-16262,REGION-064,0.5805097899705248,1,HIGH,2,1,1
CARD-16263,REGION-059,0.0,0,LOW,7,2,1
CARD-16264,REGION-069,0.8203187978014564,1,CRITICAL,0,0,0
CARD-16265,REGION-054,0.0,0,LOW,10,2,1
CARD-16266,REGION-057,0.0,0,LOW,8,1,1
CARD-16267,REGION-069,0.0,0,LOW,8,1,1
CARD-16268,REGION-046,0.8203187978014564,1,CRITICAL,0,0,0
CARD-16269,REGION-004,0.6580176562386194,1,HIGH,0,0,0
CARD-16270,REGION-046,0.3364805534969446,0,MEDIUM,4,2,1
CARD-16271,REGION-039,0.0,0,LOW,5,1,1
CARD-16272,REGION-032,0.8203187978014564,1,CRITICAL,0,0,0
CARD-16273,REGION-071,0.0,0,LOW,21,1,1
CARD-16274,REGION-046,0.0,0,LOW,5,1,1
CARD-16275,REGION-057,0.0,0,LOW,6,1,1
CARD-16276,REGION-047,0.6580176562386194,1,HIGH,0,0,0
CARD-16277,REGION-046,0.6580176562386194,1,HIGH,0,0,0
CARD-16278,REGION-008,0.3239750095256527,0,MEDIUM,0,0,0
CARD-16279,REGION-016,0.9279598796474744,1,CRITICAL,0,0,0
CARD-16280,REGION-027,0.20811607345273264,0,LOW,4,2,1
CARD-16281,REGION-027,0.20811607345273264,0,LOW,3,1,1
CARD-16282,REGION-069,0.0,0,LOW,54,2,1
CARD-16283,REGION-046,0.9279598796474744,1,CRITICAL,0,0,0
CARD-16284,REGION-035,0.8203187978014564,1,CRITICAL,0,0,0
CARD-16285,REGION-046,0.0,0,LOW,8,2,1
CARD-16286,REGION-068,0.6580176562386194,1,HIGH,0,0,0
CARD-16287,REGION-070,0.8203187978014564,1,CRITICAL,0,0,0
CARD-16288,REGION-045,0.5805097899705248,1,HIGH,2,1,1
CARD-16289,REGION-021,0.6580176562386194,1,HIGH,0,0,0
CARD-16290,REGION-004,0.3364805534969446,0,MEDIUM,2,1,1
CARD-16291,REGION-063,0.8203187978014564,1,CRITICAL,0,0,0
CARD-16292,REGION-018,0.6580176562386194,1,HIGH,0,0,0
CARD-16293,REGION-013,0.4845185075321558,1,MEDIUM,2,1,1
CARD-16294,REGION-027,0.6580176562386194,1,HIGH,0,0,0
CARD-16295,REGION-003,0.8203187978014564,1,CRITICAL,0,0,0
CARD-16296,REGION-003,0.4845185075321558,1,MEDIUM,2,1,1
CARD-16297,REGION-002,0.5431389654249147,1,HIGH,0,0,0
CARD-16298,REGION-046,0.8203187978014564,1,CRITICAL,0,0,0
CARD-16299,REGION-042,0.5805097899705248,1,HIGH,2,1,1
CARD-16300,REGION-008,0.0,0,LOW,8,2,1
CARD-16301,REGION-040,0.8203187978014564,1,CRITICAL,0,0,0
CARD-16302,REGION-073,0.0,0,LOW,5,1,1
CARD-16303,REGION-017,0.6580176562386194,1,HIGH,0,0,0
CARD-16304,REGION-003,0.6580176562386194,1,HIGH,0,0,0
CARD-16305,REGION-015,0.0,0,LOW,13,2,1
CARD-16306,REGION-046,0.9279598796474744,1,CRITICAL,0,0,0
CARD-16307,REGION-017,0.0,0,LOW,5,2,1
CARD-16308,REGION-054,0.0,0,LOW,11,1,1
CARD-16309,REGION-075,0.6580176562386194,1,HIGH,0,0,0
CARD-16310,REGION-011,0.6580176562386194,1,HIGH,0,0,0
CARD-16311,REGION-008,0.0,0,LOW,74,5,1
CARD-16312,REGION-052,0.8203187978014564,1,CRITICAL,0,0,0
CARD-16313,REGION-027,0.8203187978014564,1,CRITICAL,0,0,0
CARD-16314,REGION-015,0.9279598796474744,1,CRITICAL,0,0,0
CARD-16315,REGION-046,0.8203187978014564,1,CRITICAL,0,0,0
CARD-16316,REGION-009,0.8203187978014564,1,CRITICAL,0,0,0
CARD-16317,REGION-059,0.8203187978014564,1,CRITICAL,0,0,0
CARD-16318,REGION-026,0.8203187978014564,1,CRITICAL,0,0,0
CARD-16319,REGION-073,0.0,0,LOW,5,1,1
CARD-16320,REGION-047,0.5805097899705248,1,HIGH,2,1,1
CARD-16321,REGION-064,0.0,0,LOW,10,2,1
CARD-16322,REGION-032,0.6580176562386194,1,HIGH,0,0,0
CARD-16323,REGION-066,0.0,0,LOW,8,2,1
CARD-16324,REGION-046,0.6580176562386194,1,HIGH,0,0,0
CARD-16325,REGION-046,0.9279598796474744,1,CRITICAL,0,0,0
CARD-16326,REGION-046,0.9279598796474744,1,CRITICAL,0,0,0
CARD-16327,REGION-003,0.0,0,LOW,8,2,1
CARD-16328,REGION-036,0.8203187978014564,1,CRITICAL,0,0,0
CARD-16329,REGION-032,0.3364805534969446,0,MEDIUM,3,1,1
CARD-16330,REGION-021,0.3364805534969446,0,MEDIUM,4,2,1
